user_id,call_drtn_mthly,gt0_call_mthly,zero_call_mthly,gb_mthly,msg_mthly,xtr_prft_cll_msg_int,xtr_prft_cll_mthly,xtr_prft_msg_mthly,xtr_prft_int_mthly,user_packege,mnts_ndd_mthly_bll,msg_ndd_mthly_bll,gb_ndd_mthly_bll
1197,[208],[87],[20],[0],[0],[6.24],[6.24],[0.0],[0],surf,[707.8100000000001],[12],[13]
1198,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 44, 46, 48, 32]","[0, 0, 0, 0, 7, 13, 6, 20]","[0, 0, 0, 0, 0, 9, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 90, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 403.33999999999986, 338.40999999999997, 425.61, 257.97]","[0, 0, 0, 0, 7, 11, 6, 12]","[0, 0, 0, 0, 13, 24, 15, 11]"
1199,"[0, 0, 0, 0]","[46, 56, 69, 58]","[19, 10, 11, 16]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[370.66, 406.62, 507.8900000000001, 581.2799999999999]","[80, 71, 72, 61]","[14, 16, 21, 24]"
1200,[0],[60],[11],[1],[0],[10.0],[0.0],[0.0],[10],surf,[486.18],[31],[16]
1201,"[0, 0, 37, 0, 0, 0]","[36, 63, 60, 47, 54, 53]","[13, 14, 17, 11, 16, 13]","[12, 10, 20, 10, 16, 23]","[0, 0, 0, 0, 0, 0]","[120.0, 100.0, 201.11, 100.0, 160.0, 230.0]","[0.0, 0.0, 1.1099999999999999, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[120, 100, 200, 100, 160, 230]",surf,"[317.4900000000001, 483.9800000000001, 537.16, 400.58, 456.66, 469.76000000000005]","[7, 5, 5, 4, 9, 7]","[27, 25, 35, 25, 31, 38]"
1202,"[0, 0, 0]","[69, 69, 68]","[7, 20, 20]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[520.4599999999999, 501.09, 536.3900000000001]","[0, 0, 0]","[14, 12, 10]"
1203,"[0, 0, 49, 0, 25, 0, 0, 0, 119, 0]","[0, 24, 56, 54, 57, 44, 56, 55, 67, 53]","[0, 7, 18, 13, 11, 12, 14, 14, 16, 17]","[0, 0, 5, 0, 0, 0, 3, 3, 0, 0]","[0, 0, 0, 5, 0, 2, 0, 0, 7, 0]","[0.0, 0.0, 51.47, 0.15, 0.75, 0.06, 30.0, 30.0, 3.78, 0.0]","[0.0, 0.0, 1.47, 0.0, 0.75, 0.0, 0.0, 0.0, 3.57, 0.0]","[0.0, 0.0, 0.0, 0.15, 0.0, 0.06, 0.0, 0.0, 0.21, 0.0]","[0, 0, 50, 0, 0, 0, 30, 30, 0, 0]",surf,"[0.0, 226.10999999999999, 548.78, 465.3699999999999, 524.29, 330.53999999999996, 484.13, 479.2799999999999, 618.5, 405.28]","[0, 25, 48, 55, 46, 52, 45, 49, 57, 45]","[0, 5, 20, 13, 14, 14, 18, 18, 15, 9]"
1204,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 16, 71]","[0, 0, 10, 30]"
1205,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 32]","[0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 10]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 274.84]","[0, 0, 0, 0, 0, 0, 0, 49]","[0, 0, 0, 0, 0, 0, 0, 16]"
1206,"[0, 0, 0, 0, 0]","[38, 39, 39, 31, 29]","[11, 10, 18, 7, 11]","[14, 10, 14, 12, 8]","[0, 0, 0, 0, 0]","[140.0, 100.0, 140.0, 120.0, 80.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[140, 100, 140, 120, 80]",surf,"[346.82000000000005, 349.3200000000001, 367.55999999999995, 257.89, 256.87]","[29, 23, 35, 18, 27]","[29, 25, 29, 27, 23]"
1207,,,,,,,,,,,,,
1208,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 26]","[0, 0, 0, 0, 12]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 280.87]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 8]"
1209,"[202, 139, 266, 200]","[85, 82, 94, 87]","[22, 15, 18, 26]","[12, 4, 0, 4]","[0, 0, 0, 0]","[126.06, 44.17, 7.9799999999999995, 46.0]","[6.06, 4.17, 7.9799999999999995, 6.0]","[0.0, 0.0, 0.0, 0.0]","[120, 40, 0, 40]",surf,"[701.25, 638.35, 765.7, 699.3999999999999]","[32, 31, 34, 24]","[27, 19, 15, 19]"
1210,"[0, 26, 20, 0, 0, 0]","[54, 68, 60, 28, 0, 0]","[13, 21, 14, 10, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.78, 0.6, 0.0, 0.0, 0.0]","[0.0, 0.78, 0.6, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",surf,"[497.03, 525.55, 519.85, 255.84999999999997, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[15, 15, 12, 8, 0, 0]"
1211,"[0, 0, 0, 0, 0, 0]","[17, 36, 35, 31, 47, 27]","[5, 8, 5, 5, 7, 6]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[137.85999999999999, 364.03, 296.81, 247.01999999999998, 308.3, 225.24]","[39, 61, 50, 63, 59, 41]","[12, 27, 19, 20, 27, 25]"
1212,"[0, 0, 0, 0, 0]","[34, 31, 40, 36, 31]","[7, 13, 4, 4, 9]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0]",surf,"[283.0, 202.71, 379.88, 282.34999999999997, 273.66]","[32, 32, 36, 32, 27]","[13, 13, 13, 13, 14]"
1213,[0],[59],[16],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[466.65999999999997],[84],[16]
1214,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 53, 43, 51, 54, 50, 48, 48, 42, 59, 57]","[3, 10, 11, 10, 14, 11, 14, 16, 16, 9, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[14.73, 398.33, 392.94000000000005, 438.03000000000003, 385.4800000000001, 426.23, 444.37, 419.68000000000006, 310.92, 487.31, 437.94000000000005]","[2, 15, 15, 13, 13, 13, 24, 20, 15, 16, 12]","[2, 22, 22, 16, 17, 21, 17, 18, 19, 22, 18]"
1215,"[0, 0, 0, 348, 161, 609]","[0, 0, 43, 103, 78, 110]","[0, 0, 10, 20, 17, 19]","[0, 0, 4, 16, 20, 19]","[0, 0, 4, 46, 42, 48]","[0.0, 0.0, 40.12, 171.82, 206.09, 209.71]","[0.0, 0.0, 0.0, 10.44, 4.83, 18.27]","[0.0, 0.0, 0.12, 1.38, 1.26, 1.44]","[0, 0, 40, 160, 200, 190]",surf,"[0.0, 0.0, 282.35999999999996, 847.52, 660.7299999999999, 1108.45]","[0, 0, 54, 96, 92, 98]","[0, 0, 19, 31, 35, 34]"
1216,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 30, 43, 43]","[0, 0, 0, 10, 10, 9]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 199.49999999999997, 365.33000000000004, 412.64000000000004]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 13, 14, 15]"
1217,"[0, 0, 0, 0, 23, 193]","[0, 0, 0, 0, 70, 79]","[0, 0, 0, 0, 11, 23]","[0, 0, 0, 0, 9, 8]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 90.69, 85.79]","[0.0, 0.0, 0.0, 0.0, 0.69, 5.79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 90, 80]",surf,"[0.0, 0.0, 0.0, 0.0, 522.45, 692.8100000000001]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 24, 23]"
1218,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.07000000000001]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]"
1219,"[0, 0, 0, 0, 0, 0, 293]","[0, 0, 0, 0, 0, 13, 101]","[0, 0, 0, 0, 0, 2, 20]","[0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.79]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 10]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 104.38, 792.9300000000001]","[0, 0, 0, 0, 0, 3, 28]","[0, 0, 0, 0, 0, 3, 16]"
1220,"[136, 0, 54, 0, 163, 0, 68, 0]","[70, 64, 67, 56, 73, 59, 74, 62]","[21, 14, 20, 9, 11, 12, 15, 17]","[4, 0, 0, 10, 9, 2, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]","[44.08, 0.0, 1.6199999999999999, 100.0, 94.89, 20.0, 2.04, 30.0]","[4.08, 0.0, 1.6199999999999999, 0.0, 4.89, 0.0, 2.04, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[40, 0, 0, 100, 90, 20, 0, 30]",surf,"[635.3400000000001, 456.09, 553.4100000000001, 480.58000000000004, 662.34, 457.37, 567.1899999999999, 470.87]","[43, 28, 39, 27, 38, 36, 25, 31]","[19, 13, 15, 25, 24, 17, 15, 18]"
1221,,,,,,,,,,,,,
1222,"[90, 0, 89, 82, 159, 69]","[64, 56, 59, 68, 69, 73]","[15, 19, 11, 17, 18, 15]","[6, 3, 4, 0, 5, 0]","[0, 0, 0, 0, 0, 0]","[62.7, 30.0, 42.67, 2.46, 54.769999999999996, 2.07]","[2.6999999999999997, 0.0, 2.67, 2.46, 4.77, 2.07]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[60, 30, 40, 0, 50, 0]",surf,"[589.3000000000001, 466.87, 588.24, 582.0200000000001, 658.5699999999999, 569.1600000000001]","[21, 23, 17, 24, 16, 22]","[21, 18, 19, 15, 20, 15]"
1223,"[169, 248, 88, 181, 0]","[80, 89, 73, 85, 61]","[15, 12, 14, 24, 18]","[11, 6, 5, 9, 8]","[0, 0, 0, 0, 0]","[115.07, 67.44, 52.64, 95.43, 80.0]","[5.069999999999999, 7.4399999999999995, 2.6399999999999997, 5.43, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[110, 60, 50, 90, 80]",surf,"[668.48, 747.53, 587.4499999999999, 680.4100000000001, 469.84000000000003]","[26, 21, 29, 24, 27]","[26, 21, 20, 24, 23]"
1224,"[0, 0, 0, 0, 0, 0]","[28, 35, 27, 21, 0, 0]","[5, 9, 6, 6, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[246.20000000000005, 279.4, 167.89000000000001, 152.36999999999998, 0.0, 0.0]","[56, 59, 66, 49, 0, 0]","[20, 23, 18, 21, 0, 0]"
1225,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1226,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 22, 59, 49, 59, 54, 42]","[0, 0, 0, 6, 12, 19, 20, 16, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 149.73999999999998, 479.52, 385.08000000000004, 483.53, 472.27000000000004, 369.34999999999997]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 3, 20, 18, 17, 19, 20]"
1227,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1228,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 45, 50]","[0, 0, 0, 0, 0, 0, 15, 14]","[0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 30]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 391.29999999999995, 382.19]","[0, 0, 0, 0, 0, 0, 5, 1]","[0, 0, 0, 0, 0, 0, 13, 18]"
1229,,,,,,,,,,,,,
1230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 296.05]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 96]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 17]"
1231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 13, 63, 57, 52, 68, 64, 63]","[0, 0, 0, 0, 6, 16, 21, 11, 5, 16, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 104.41000000000001, 539.4299999999998, 545.77, 375.2900000000001, 561.36, 548.86, 524.0999999999999]","[0, 0, 0, 0, 0, 2, 4, 4, 5, 1, 3]","[0, 0, 0, 0, 7, 17, 18, 17, 16, 18, 15]"
1232,"[0, 29, 0, 81, 107, 0, 28, 115]","[62, 60, 60, 65, 66, 53, 69, 69]","[23, 17, 13, 12, 8, 19, 17, 13]","[0, 0, 1, 0, 1, 7, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.87, 10.0, 2.4299999999999997, 13.21, 70.0, 30.84, 33.45]","[0.0, 0.87, 0.0, 2.4299999999999997, 3.21, 0.0, 0.84, 3.4499999999999997]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 10, 0, 10, 70, 30, 30]",surf,"[478.21, 528.44, 492.80999999999995, 580.9000000000001, 606.29, 443.10000000000014, 527.71, 615.14]","[0, 2, 3, 2, 3, 1, 4, 3]","[14, 13, 16, 15, 16, 22, 18, 18]"
1233,"[0, 0, 0]","[0, 25, 41]","[0, 9, 5]","[0, 2, 6]","[0, 0, 0]","[0.0, 20.0, 60.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 20, 60]",surf,"[0.0, 193.83, 322.67]","[0, 0, 0]","[0, 17, 21]"
1234,"[0, 0, 0]","[0, 0, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[0.0, 0.0, 12.07]","[0, 0, 1]","[0, 0, 0]"
1235,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 19, 37]","[0, 0, 0, 0, 0, 0, 0, 0, 10, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.71, 318.31000000000006]","[0, 0, 0, 0, 0, 0, 0, 0, 14, 47]","[0, 0, 0, 0, 0, 0, 0, 0, 6, 15]"
1236,"[0, 0, 0, 0, 0, 0, 0, 0]","[47, 44, 56, 61, 47, 67, 72, 65]","[10, 15, 10, 16, 13, 18, 15, 18]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[321.03, 339.12, 406.58000000000004, 480.41, 382.27, 618.4200000000001, 599.35, 571.73]","[32, 34, 30, 21, 36, 26, 16, 21]","[17, 17, 17, 13, 19, 16, 17, 17]"
1237,"[0, 0, 0, 0]","[71, 78, 78, 71]","[14, 18, 17, 26]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[551.9300000000001, 612.7999999999998, 789.4499999999999, 576.5300000000001]","[22, 33, 36, 38]","[9, 13, 9, 13]"
1238,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 19, 47]","[0, 0, 0, 0, 5, 11]","[0, 0, 0, 0, 0, 7]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 70.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 70]",surf,"[0.0, 0.0, 0.0, 0.0, 166.94, 423.90999999999997]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 12, 22]"
1239,"[0, 0, 16, 33]","[0, 12, 59, 65]","[0, 1, 21, 12]","[0, 0, 1, 0]","[0, 0, 0, 0]","[0.0, 0.0, 10.48, 0.99]","[0.0, 0.0, 0.48, 0.99]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 10, 0]",surf,"[0.0, 74.28999999999999, 515.3, 533.1400000000001]","[0, 0, 0, 0]","[0, 3, 16, 11]"
1240,"[0, 0, 0, 230, 582, 780, 548, 485, 496]","[0, 0, 0, 89, 120, 151, 137, 111, 130]","[0, 0, 0, 35, 37, 41, 30, 37, 30]","[0, 0, 0, 13, 28, 24, 20, 23, 22]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 136.9, 297.46, 263.4, 216.44, 244.55, 234.88]","[0.0, 0.0, 0.0, 6.8999999999999995, 17.46, 23.4, 16.439999999999998, 14.549999999999999, 14.879999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 130, 280, 240, 200, 230, 220]",surf,"[0.0, 0.0, 0.0, 729.3399999999998, 1081.8600000000001, 1279.55, 1047.36, 985.12, 995.48]","[0, 0, 0, 8, 12, 16, 6, 14, 16]","[0, 0, 0, 28, 43, 39, 35, 38, 37]"
1241,"[0, 200, 86, 35]","[47, 88, 70, 62]","[11, 20, 13, 13]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 6.0, 2.58, 1.05]","[0.0, 6.0, 2.58, 1.05]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",surf,"[360.31999999999994, 699.76, 585.8499999999999, 534.25]","[18, 38, 29, 39]","[8, 11, 6, 14]"
1242,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 33, 30]","[0, 0, 0, 0, 7, 7]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 19, 11]","[0.0, 0.0, 0.0, 0.0, 0.57, 10.33]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.57, 0.32999999999999996]","[0, 0, 0, 0, 0, 10]",surf,"[0.0, 0.0, 0.0, 0.0, 253.73999999999998, 230.65]","[0, 0, 0, 0, 69, 61]","[0, 0, 0, 0, 11, 16]"
1243,"[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 32, 45]","[0, 0, 0, 0, 0, 9, 7]","[0, 0, 0, 0, 0, 1, 12]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 120.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 10, 120]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 212.01, 437.5200000000001]","[0, 0, 0, 0, 0, 12, 17]","[0, 0, 0, 0, 0, 16, 27]"
